s.|süömär’|s’üömär’|обжора|||||||
adv.|süömäta|s’üömäta|натощак|syömättä, tyhjään vatsaan||||||
s.|suomelaine|suomela/an’e, -ažen, -št|финн|suomalainen||||||
s.|süömine|s’üömi/in’e, -ižen, -št|пища|||||||
s.|süömine|s’üömi/in’e, -ižen, -št|продукт (питания)|||||||
s.|suon’|suon’|жила|||||||
s.|süötänd|s’üötand|кормление|||||||
s.|süötänd|s’üötand|питание|||||||
s.|süötöi|s’üötuu ~ s’üötüö ~ (Pal) s’ietuu|наживка, червь|||||||
v.|süöttäda|s’üö/tta, -tab, -t’ ~ -t’ii|накормить|||||||
v.|süöttäda|s’üö/tta, -tab, -t’ ~ -t’ii|откармливать|||||||
s.|süöttäj|s’üötaj|кормилец|||||||
s.|suov|suov|стог|||||||
s.|supsidij|sups’id’ij|субсидия|||||||
s.|šurd’ak|šurd’ak ~ šurjak|шурин|vaimon veli||||||
s.|surm|surm|гибель|kuolema||||||
s.|surm|surm|смерть|||||||
adv.|surmale|surmal’e|насмерть|||||||
a.|surmatoi|surmatuu|бессмертный|kuolematon||||||
s.|sürpriz|s’urpr’is|сюрприз|||||||
s.|šurup|šurup|шуруп|ruuvi||||||
s. dem.|šurupaine|šurupa/an’e, -ažen, -št|шуруп|ruuvi||||||
v.|survoda|survda|натолочь|||||||
v.|survoda|survda|растолочь|||||||
v.|survoda|survda|толочь|||||||
s.|sused|sus’ed|сосед|naapuri||||||
v.|sütüttada|s’üt’ü/tada, -tab, -t’ ~ -t’ii|зажечь, воспламенить|||||||
v.|sütüttada|s’üt’ü/tada, -tab, -t’ ~ -t’ii|зажечь|||||||
s.|suu|suu|рот|||||||
s.|suu|suu|уста|||||||
s.|suud|suud|суд|||||||
v.|suudida|suutta|судить|||||||
v. refl.|suudidakse|suuttakse|судиться|||||||
s.|suuhud|suuhut|ротик|||||||
s. yhd.|suulagi|suu/lagi|нёбо|||||||
s.|suup|suupp (IL)|суп|||||||
a.|suur’|suur’|большой|iso|ül’en suur’|очень большой, громадный||||
a.|suur’|suur’|большой; великий|iso|ul’en suur’|очень большой; великан||||
a.|suur’|suur’|ёмкий|||||||
a.|suur’|suur’|значительный|||||||
a.|suur’|suur’|обильный|||||||
a.|suur’|suur’|обширный|||||||
a.|suur’|suur’|большой||ül’en suur’|огромный||||
a.|suur’|suur’|большой||suur’ vez’i|половодье||||
a.|suur’|suur’|рослый|||||||
a. yhd.|suur’perehine|suur’/perehiin’e|многосемейный|||||||
s.|šuurin|šuur’in|шурин|lanko||||||
s.|šuutk|šuutk ~ šutk|шутка|vitsi||||||
s.|šuutk|šutk|шутка|vitsi||||||
s.|suutkad|suutkad|сутки|vuorokausi||||||
s.|šuuttida|šuutta|шутить|vitsiä||||||
v. refl.|suuttudakse|suutudakse (LP)|разозлиться|||||||
v.|suututtada|suutu/tada, -tab, -t’ ~ -t’ii (IL)|злить|||||||
a.|süvä|süvä|глубокий|syvä||||||
a.|süvä|s’üvä|глубокий; глубоко|syvä||||||
adv.|süväle|süväl’e|вглубь|syvälle||||||
adv.|süvemba|s’üvemba|поглубже|||||||
s.|suvenir|suven’ir|сувенип|||||||
v.|süveta|s’üveta|углубить|||||||
s.|suvi|suv/i, -en, -ed|юг|etelä||||||
s.|süžet|s’užet|сюжет|||||||
s.|svajak|svajak|свояк|||||||
s.|šveda|šveda|швед|ruotsalainen||||||
s.|šveicar|šveicar|швейцар|sveitsiläinen||||||
s.|sverl|sverl|сверло|||||||
s.|svetind|cvet’ind|цветение|||||||
s.|svetofor|svetofor|светофор|||||||
v.|svettida|cvetta|цвести|||||||
a.|svettij|cvet’t’ij, -an, -ad|цветущий|kukkiva||||||
s.|sviet|sviet|свет|||||||
s.|svinč|svinč|свинец|||||||
s.|svökl|sv’okl|свёкла|||||||
s.|svuat|svuat|сват|||||||
s.|svuat’|svuat’|сватья|||||||
v.|svuattada|svua/tada, -tab, -t’ ~ -t’ii|сватать|||||||
s.|t’aganad|t’aganad|таган|||||||
s.|t’ulen’|t’ul’en’|тюлень|||||||
s.|taba|taba|характер, нрав, норов, натура||pahas tabas|сгоряча||||
s.|tabad|tabad|нравы|||||||
s.|tabak|tabak|табак|||||||
a.|tabakaz|tabakaz|характерный|||||||
adv.|tabas|tabas|вгорячах|||||||
v.|tabata|tabata|догнать|s.||||||
v.|tabata|tabata|задержать|||||||
v.|tabata|tabata|ловить|||||||
v.|tabata|tabata|нагонять|||||||
v.|tabata|taba/ta, -dab, -z’ ~ -z’ii|ловить, поймать, хватать, обхватить|tavoittaa|tabaz’iin n’iškas|я схватил за шиворот||||
s.|tabletk|tabl’etk|таблетка|||||||
s.|tablič|tabl’ic|таблица|||||||
s.|tablo|tablo|табло|||||||
s.|tadžik|tadžik|таджик|||||||
a.|tägälaine|t’ägala/an’e, -ažen, -št|тутошний, живущий здесь|sikäläinen||||||
a.|tägälaine|t’ägala/an’e, -ažen, -št|здешний|||||||
s. yhd.|tagapuol’|taga/puol’|зад|||||||
s.|tagaraiv|(Akv, Pal) tagar’i/in’e, -ižen, -št ~ (Syrj) tagaruin’e|затылок|||||||
s. yhd|tagaverai|taga/veraa|задворки, задний двор|||||||
adv.|tähesai|t’äha/saa|доныне|s.||||||
v.|tahkota|tahkata|точить|||||||
a.|tahkottu|tahkatu/d, -n, -d|точёный|||||||
s.|tahtaz|tahtaz|тесто|||||||
s. yhd.|taiginanmuigoitez|taiginam/muigetuz|опара|||||||
s.|taim|taim|тайм|||||||
a.|taivahalline|taivhal’i/in’e, -ižen, -št|небесный|||||||
s. yhd.|taivahanrand|taivhan/rand|горизонт|horisontti, taivaanranta||||||
s. yhd.|taivahanrand|taivhan/rand|небосклон|||||||
a. yhd.|taivahansinine|taivhan/s’in’iin’e|лазурный, лазурь (цвет)|||||||
s.|taivaz|taivaz|небо|||||||
s.|taivaz|taivaz|небосвод|||||||
s.|taivaz|taivaz|небо|||||||
s.|taks|taksa|такса|||||||
s.|takso|taks’i|такси|||||||
s.|taksofon|taksofon|таксофон|||||||
s.|takt|takt|такт|||||||
s.|taktičnij|takt’ičnij|тактичный|||||||
s.|taktik|takt’ik|тактика|||||||
s.|talant|talant|талант|||||||
s.|talkkun|taukun|толокно|||||||
s.|talon|talon|талон|||||||
s.|talv|tauv|зима|||||||
s.|talv|tauv|зима||olda tauv|перезимовать||||
s.|talv-|tauv-|зимний|||||||
s.|tämä|t’äma|эта|||||||
s.|tambur|tambur|тамбур|||||||
s.|tamožan-|tamožan-|таможенный|||||||
adv.|tänämbä|(Pal) t’äl’ämba|сегодня|||||||
s.|tanc|tanc|танец|||||||
v.|tancuida|tancuida|танцевать|||||||
adv.|tänne|(Pal) t’änne|сюда|||||||
s.|tapkad|tapkad|тапки|||||||
s.|tarataik|tarataik|одноколка|||||||
s.|taričend|tar’ičend|предложение|||||||
s.|tarif|tar’if|тариф|||||||
v.|tarita|tar’ita|предлагать|||||||
v. refl.|taritakse|tar’itetakse (IL)|напрашиваться|||||||
adv.|tarkaižesti|tarkaažest’i|тщательно|||||||
adv.|tarkas|tarkas ~ tarkah|точно, внимательно, чётко; аккуратнo, бережно|tarkasti|häin pagižob hil’l’ašt’i da tarkas|он говорит медленно и чётко||||
s.|tarkuz|tarku/z, -sen, -st|аккуратность|tarkkuus||||||
s.|tarttuda|tartuda|липнуть|||||||
v.|tarttuda|tarta (IL)|слипать|||||||
v.|tarttuda|tarta|цеплять|||||||
s.|tarttuj|tartuj|инфекционный|||||||
s.|tarttuj|tartuj|липкий|||||||
a.|tarttuj|tartuj|цепкий|||||||
s.|tartund|tartund|инфекция|||||||
v. refl.|tartuteltakse|tartutel’dakse|приставать|||||||
adv.|täste|t’äst|здесь|||||||
v.|täüttäda|t’äi/tta, -tab, -t’ ~ -t’ii|заполнить|||||||
v.|täüttäda|t’äi/tta, -tab, -t’ ~ -t’ii|набить, набивать|||||||
v.|täüttäda|t’äi/tta, -tab, -t’ ~ -t’ii|наполнить|||||||
s.|tavar|tavar|товар|||||||
adv.|tazaižesti|tazaažest’i|плавно|||||||
s.|tedr’|t’edr’|тетерев|||||||
s.|teem|t’eema|тема|||||||
s.|tehnik|t’ehn’ik|техника|||||||
s.|tekst|t’ekst|текст|||||||
s.|telebašn’|t’el’ebašn’|телебашня|||||||
s.|telecentr|t’el’e/centr|телецентр|||||||
s.|telefilm|t’el’e/fil’m|телефильм|||||||
s.|telefon|t’el’efon|телефон|||||||
s.|teleg|t’el’eg|телега|||||||
s.|telegraf|t’el’egraf|телеграф|||||||
s.|telegramm|t’el’egramm|телеграмма|||||||
s.|teleperedač|t’el’eper’edač|телепередача|||||||
s.|teleskop|t’el’eskop|телескоп|||||||
s.|telestudij|t’el’e/stud’ij|телестудия|||||||
s.|teletaip|t’el’etaip|телетайп|||||||
s.|televidenij|t’el’evid’en’ij|телевидение|||||||
s.|televizor|t’el’evizor|телевизор|||||||
s.|telo|t’elo|тело|||||||
s.|temp|temp|темп|||||||
s.|temperatuur|t’emperatura|температура|||||||
s.|teniž|ten’is|теннис|||||||
s.|tent|tent|тент|||||||
s.|teorij|t’eor’ij|теория|||||||
s.|teplič|t’epl’ic|теплица|||||||
s.|teplohod|t’eplohod|теплоход|||||||
s.|teplovoz|t’eplovoz|тепловоз|||||||
s.|tera|t’era|остриё|||||||
adv.|terambi|t’erambi|быстрее|nopeammin||||||
adv.|terambi|t’erambi|поскорее|||||||
adv.|terambi|t’erambi|скорее|||||||
s.|terapeft|t’erapeft|терапевт|||||||
a.|terav|t’erav, -an, -ad|острый|terävä|t’erav kiel’el’e|бойкий на язык||||
a.|terav|t’erav|острый|||||||
v.|teravas|t’eravas|быстро||ül’en tëravas|очень быстро||||
adv.|teravas|t’eravas|скоро|||||||
adv.|teravas|t’eravas|шибко|||||||
a.|terendattu|t’er’endatud|заостренный|||||||
v.|terendoittada|t’er’enduu/tta, -tab, -t’ ~ -t’ii|заострить|||||||
s.|termin|termin|термин|||||||
s.|termometr|t’ermometr|термометр|||||||
s.|termos|termos|термос|||||||
s.|terras|t’erras|терраса|||||||
s.|terror|t’error|террор|||||||
s.|terv|t'erv|смола|||||||
a.|tervaine|t’erva/an’e, -ažen, -št|смолистый|||||||
v.|tervata|t’ervata|смолить|||||||
a.|terveh|t’erveh|бодрый|pirteä||||||
a.|terveh|t’erveh|здоровый, здравый||olda t’ervhen|здравствовать||||
s.|tetratk|t’etratk|тетрадь|||||||
s.|tiähk|t’iähk|колос|||||||
s.|tiäht’|t’iäht’|звезда|||||||
a.|tiähtikaz|t’iähtekaz|звёздный|||||||
s. dem.|tiähtine|t’iäht’i/in’e, -ižen, -št|звездочка|||||||
s.|tiäi|t’iäi|вошь|täi||||||
s.|tiatar|t’eart|театр|||||||
s.|tie|t’ie|путь||olda t’iel|быть на пути, заслонить||||
s.|tied|t’iedo (IL)|известие, извещение|||||||
s.|tiedaj|t’iedaj|знаток|||||||
a.|tiedaj|t’iedaj|знающий|||||||
a.|tiedamatoi|t’iedamatuu|неведомый, внезапный|tietämätön, äkillinen||||||
s.|tiedoinik|t’ieduun’ik|гадалка|povari||||||
s.|tiedoinik|t’ieduun’ik|колдун|noita||||||
v.|tiedustada|t’iedus/tada, -tab, -t’ ~ -t’ii|проведать|||||||
v.|tiedustada|t’iedus/tada, -tab, -t’ ~ -t’ii|разведать|||||||
v.|tiedustada|t’iedus/tada, -tab, -t’ ~ -t’ii|справляться|||||||
v.|tiedustada|t’iedus/tada, -tab, -t’ ~ -t’ii|узнавать|||||||
a.|tiedustelend|t’iedustel’end|разведка|||||||
v.|tiedustelta|t’iedustel’da|разузнавать; навещать|||||||
s.|tiend|t’iend|знание|||||||
v.|tieta|t’ieta|знать|||||||
a.|tiettav|t’iettab|известный|||||||
s.|tigr|t’igr|тигр|||||||
a.|tiineh|t’iin’eh|стельная; беременная (о животных),  жеребая (KTK)|tiine, kantava (eläimestä)|t’iin’eh hebo (KTK)|жеребая кобыла|tiine tamma|||
|tiineh||||t’iin’eh l’ehm (KTK)|стельная корова|tiine lehmä|||
s.|tikv|tikv|тыква|||||||
s.|tina|t’ina|олово|||||||
s.|tina|t’ina|свинец|||||||
v.|tipaškoittada|t’ipaškuu/tta, -tab, -t’ ~ -t’ii|капнуть|||||||
v.|tippuda|t’ipta|капать|||||||
s.|tira|t’ira|тир|||||||
s.|tiraž|t’iraž|тираж|||||||
s.|tirpand|t’irpand|терпение|||||||
v.|tirppada|t’irpta|терпеть|||||||
a.|tirppaj|t’irpaj|терпеливый|||||||
a.|tirppamatoi|(Pal) t’irpamatuu|нетерпеливый|||||||
s.|titul|t’itul|титул|||||||
adv.|todel|todel|поистине|||||||
part.|todel|todel|разве|||||||
a.|todelline|todel'iin'e|действительный|s.||||||
s.|toine|toin’e|другой|||||||
pron.|toine|toin’e|иной|||||||
v.|toivottada|toivo/tada, -tab, -t’ ~ -t’ii|наобещать|||||||
v.|toivottada|toivo/tada, -tab, -t’ ~ -t’ii|обещать|||||||
s.|toivotuz|toivotu/z, -sen, -st|завет|||||||
s.|toivotuz|toivotu/z, -sen, -st|обещание|||||||
adv.|toižin|toižiin|иначе|||||||
adv.|toižin|toižiin|по-другому|||||||
s.|tokar’|tokar’|токарь|||||||
s.|tolk|toolk (IL)|толк|||||||
v.|töllöta|t’öl’l’öta|околевать|||||||
s.|tonn|tonn|тонна|||||||
s.|tora|tora|драка, перепалка, схватка; битва, побоище|tappelu; taistelu||||||
a.|torač|torač|драчливый|s.||||||
s. yhd.|torakukoi|tora/kukuu|забияка|||||||
v.|torata|torata|бороться|kamppailla||||||
v.|torata|torata|драться|s.||||||
v.|torata|torata|подраться|||||||
s.|torelk|tor’elk|тарелка|||||||
v.|torguida|torguida|продавать|||||||
s.|törk|t’örk|терка|||||||
v.|törkita|t’örkita|тереть|||||||
s.|torokan|torokan|таракан|||||||
s.|torosad|torosad|торосы|||||||
s.|torp|torp|форель|||||||
s.|toršer|toršer|торшер|||||||
s.|tort|tort|торт|||||||
s.|tost|tost|тост|||||||
s.|tötk|t’otk|тётка|||||||
s.|tovariš|tovar’iš|друг|||||||
s.|tovariš|tovariš|приятель|||||||
s.|tovariš|tovar’išš (IL)|товарищ|||||||
s.|tozi|toz’i|истина|||||||
s.|tozi|toz’i|правда|||||||
s.|tozi|toz’i|факт|||||||
s.|tozi|toz’i|явь|todellisuus||||||
s.|tragedij|traged’ij|трагедия|||||||
s.|traktor|traktor|трактор|||||||
s.|tramplin|trampl’in|трамлин|||||||
s.|tramvai|tramvai|трамвай|||||||
s.|transport|transport|транспорт|||||||
s.|trapp|trap|трап|||||||
s.|trass|trass|трасса|||||||
s.|traur|traur|траур|||||||
s.|trener|tr’en’er|тренер|||||||
s.|trenirofk|tr’en’irofk|тренировка|||||||
s.|tresk|tresk|треска|||||||
s.|trest|tr’est|трест|||||||
s.|tribun|tr’ibun|трибуна|||||||
s.|trio|tr’io|трио|||||||
v.|tropnida|tropn’i/da, -ib, -i (SV)|пердеть|pierrä||||||
s.|tropp|tropp|тропа|||||||
s.|trotuar|trotuar|тротуар|||||||
s.|truba|truba|труба|||||||
s.|trusad|trusad|трусы|||||||
pron.|tuai|tuai|тот|||||||
adv.|tuandoi|tuanduu|недавно|taannoin||||||
adv.|tuane|tuane ~  tuanne (SV)|туда|tuonne||||||
s.|tuat|tuat|отец|||||||
s.|tuat|tuat|папа|||||||
s.|tuatindam|tuatindam|отчим|||||||
a.|tuattahine|tuatahi/in’e, -ižen, -št|отцовский|||||||
s.|tuaz|tuaz|таз|||||||
s.|tubaretk|tubar’etk|табуретка|||||||
s.|tuflid|tufl’id|туфли|||||||
s.|tugi|tugi|запор||tugi uksehe|запор к двери||||
s.|tugi|tugi|опора|||||||
s.|tugi|tugi|упор|||||||
num.|tuha|tuha|тысяча|||||||
s.|tühd’|t’ühd’, -an, -ad|ерунда, чепуха, чушь|||||||
adv.|tühd’|t’ühd’|напрасно|||||||
s. yhd.|tühdänpagižij|t’ühd’am/pagižij|пустомеля|||||||
v.|tühdeta|t’ühd’e/ta, -nob, -n’ ~ -n’ii|пустеть|||||||
s.|tuhk|tuhk|зола|||||||
s.|tuhk|tuhk|зола, пепел|||||||
s. yhd.|tuhkpeza|tuhk/peza|зольник|||||||
a.|tuhm|tuhm|неблаговидный|||||||
a.|tuhm|tuhm|некрасивый|||||||
a.|tuhm|tuhm|уродливый|||||||
s.|tuhu|tuhu|метель, буран, вьюга|lumipyry, pyry, lumimyrsky||||||
s.|tuhu|tuhu|вьюга|lumimyrsky||||||
s.|tukad|tukad|волосы|tukka|sagedad tukad|шевелюра||||
v.|tükita|t’ükita|конопатить|||||||
s.|tukk|tukk|кипа|||||||
adv.|tukul|tukul|гуртом|||||||
adv.|tukul|tukul|оптом|||||||
a.|tülč|t’ül’č|тупой|||||||
v.|tülčeta|t’ül’četa|отупеть|||||||
v.|tülčeta|t’ül’četa|тупеть|||||||
v.|tulda|tulda|приходить|||||||
v.|tulda|tulda|явиться|tulla||||||
s.|tulend|tul’end|приезд|||||||
s.|tulend|tul’end|явка|tulo||||||
a.|tulij|tul’ij, -an, -ad|будущий|tuleva||||||
s.|tulo|tulo|доход|s.||||||
s.|tuman|tuman|туман|||||||
a.|tundematoi|(Pal) tundematuu|незнакомец; незнакомый|||||||
a.|tundematoi|(Pal) tundematuu|неузнаваемый|||||||
s.|tundr|tundr|тундра|||||||
v.|tungeda|tunkta|засовывать|||||||
v.|tungeda|tunkta|затолкать|||||||
v.|tungeda|tunkta|пихать|||||||
v. yhd.|tungedakse|tunktakse|вторгаться|tunkeutuam sekaantua||||||
s.|tungend|tungend|давка|tungos||||||
s.|tunnel’|tunnel’|туннель|||||||
pron.|tüö|t’üö|вы|te|t’eid’en|ваш||||
v.|tuoda|tuoda|завести|||||||
v.|tuoda|tuoda|приводить|||||||
s.|tuoh|tuoh, -en, -t|берёста|tuohi||||||
s.|tuohuz|tuohu/z, -sen, -st|свеча|||||||
s.|tuomižik|tuomižik|черёмушник|||||||
v.|tüötä|t’üöta|выслать, высылать|||||||
v.|tüötä|t’üöta|отправлять|||||||
v.|tüötä|t’üöta|послать|||||||
v.|tüötä|tüöta|присылать|||||||
s.|turbaza|turbaza|турбаза|||||||
s.|turbin|turbin|турбина|||||||
v.|turbota|turvota (IL)|разбухать|||||||
s.|türemšik|t’ür’emšik|узник|||||||
s.|turk|turk|турок|||||||
s.|türm|t’ür’m|тюрьма|||||||
a.|türömšik|t’üromšik|заключёный|||||||
s.|tusk|tusk, -an, -ad|боль|tuska||||||
s.|tusk|tusk|пручина|||||||
s.|tusk|tusk|тоска|||||||
s.|tušš|tuš|тушь|||||||
s.|tütär|t’ütar|дочь, дочка|a.||||||
s.|tütär|t'ütar|дочь||otta t’ütreks|удочерить||||
s.|tütt|t’ütt, t’üt’t’ün, t’üttüd (SV)|пенис|penis|ištub Van’a iknal, süötäb tüt’t’üd taukunal (SV) kansanr.|||||
a.|tuttav|tuttab|знакомый|||||||
s.|tuul’|tuul’|ветер||suur’ tuul’|ураган||||
s.|tuulatand|tuulatand|веяние|viskuu||||||
s. yhd.|tuulatandmašin|tuulatand/mašin|веялка|viskuri, viskuukone||||||
v.|tuulattada|tuula/tada, -tab, -t’ ~ -t’ii|веять|viskata||||||
v.|uberida|uber’ida|прибирать|||||||
v.|uberida|uber’ida|убирать|||||||
v. refl.|uberidakse|uber’idakse|убираться|||||||
s.|uberind|uber’ind, -an, -ad|уборка|keruu; siivous|hein’än uber’indan aiga|во время уборки сена|heinän korjuun aikana|||
s.|ubork|ubork|уборка|||||||
s.|uboršic|uboršic|уборщица|||||||
s.|učastk|učastk|участок|||||||
v.|uččida|učta|учить|||||||
s.|učebnik|učebn’ik|учебник|||||||
s.|učenik|učen’ik|ученик|||||||
s.|učitel’|učit’el’|педагог|||||||
s.|učitel’|učit’el’|учитель|||||||
s.|udaač|udaač|удача|||||||
s.|udar|udar|"вымя"|||||||
s.|uha|uha|уха|||||||
s.|uhab|uhab|ухабина|||||||
num|üheksa|ühesa|девять|s.||||||
num|üheksakümment|ühesa/küment|девяносто|s.||||||
num.|üheksasadad|ühesa/sadad|девятьсот|s.||||||
adv.|ühteh|ühthe ~ (Pal) ühtehe ~ (Pal) ihtehe|вместе||(Pal) otta ihtehe|зачислить||||
adv.|ühteh|ühthe ~ (Pal) ühtehe|вместе||(Pal) panda ühtehe|сводить, объединять||||
adv.|ühteh|ühthe ~ (Pal) ühtehe|вместе||(Pal) mända ühtehe|сходиться, объединяться||||
adv. yhd.|ühtelaigal|ühtel/aigal|одновременно|||||||
a.|ühteniččim|ühten/üččim (IL)|одинаковый|||||||
a. yhd.|ühteniččim|ühten/iččim|равный|||||||
adv.|ühtes|ühtes|совместно|||||||
adv.|ühtes|ühtes|сообща|||||||
a. yhd.|ühtigahine|üht/igahiin’e|ровесник|||||||
s.|uhvat|uhvat|ухват|||||||
v.|uidida|uitta|убежать|||||||
v.|uidida|uitta|удрать|||||||
v.|uinota|uinota|заснуть, засыпать|||||||
v.|uinota|uinota|уснуть|||||||
v.|uinottada|uino/tada, -tab, -t’ ~ -t’ii|усыпить|||||||
v.|ujuda|ujuda|плавать|||||||
v.|ujuda|ujuda|плыть|||||||
s.|ujuj|ujuj|пловец|||||||
s.|ujund|ujund|плавание, купание|||||||
s.|ujund|ujund|плавание|||||||
s.|ukol|ukol|укол|||||||
s.|ukrop|ukrop|укроп|||||||
s.|uks’|uks’|дверь|num.||||||
s.|uks’|uks’|дверца|ovi, aukko||||||
num.|üks’|üks’|один|||||||
a. yhd.|üks’käzine|üks’/käz’iin’e|однорукий|||||||
a. yhd.|üks’päiväine|üks’/päivään’e|однодневный|||||||
num.|üks’tošt|üks’/tošt|одиннадцать|||||||
adv.|üksin|üks’iin|наедине|||||||
adv.|üksin|üks’iin|один, в одиночестве|||||||
adv.|üksin|üks’iin|уединенно|||||||
a.|üksinaine|üks’ina/an’e, -ažen, -št|одинокий|||||||
a.|üksinaine|üks’ina/an’e, -ažen, -št|уединенный|||||||
s.|üksinpajataj|üks’iim/pajattaj|солист|||||||
s. yhd.|üksinpajattaj|üks’iin/pajataj|солист, запевала|||||||
s.|uksus|uksus|уксус|||||||
adv.|ülähaks|ül’ähaks|вверх; ввысь|ylös||||||
adv.|ülähakssai|ül’ähakssua|доверху|s.||||||
adv.|ülähan|ül’ähan|вверху|ylhällä||||||
adv.|ülähanpiä|ül’äham/piä|свыше|||||||
adv.|ülen|ül’en|очень|||||||
v.|ulišta|ul’išta|выть|ulvoa|rubeta ul’ižmaha|завывать||||
v.|ulišta|ul’išta|рыдать|||||||
s.|uližend|ul’ižend|вой|huuto, ulvonta||||||
adv.|ümbäri|ümbr’i|вокруг, кругом|||||||
adv.|umbeh|umbeh(e)|наглухо|||||||
a.|uneksine|uines’i/in’e, -ižen, -št (IL)|заспанный|||||||
s.|uni|un’i|сон, сновидение||n’ähta un’iiš|сниться||||
s.|uni|un’i|сон|||||||
a.|unikaz|un’ikaz|сонный|||||||
a.|unikaz|un’ikaz|сонливый|||||||
s.|univermag|un’ivermag|универмаг|||||||
s.|universtet|univers’it’et|университет|||||||
v.|unohtada|unoh/tada, -tab, -t’ ~ -t’ii|забывать|||||||
a.|unohtamatoi|unohtamatuu|незабываемый|||||||
s.|unohtuz|unohtu/z, -sen, -st|забывание; забвение|||||||
s.|üö|üö|ночь|||||||
v.|üödüda|üöduda|заночевать|||||||
adv.|üöl|üöl|ночью|||||||
s. yhd.|üösija|üö/s’ija|ночлег|||||||
v.|üöstüda|üöstuda|заблудиться|||||||
adv.|üöstüksiš|üöstus'iiš|в заблуждении|eksyksissä|kävel'ta üöstus’iiš|блуждать, бродить|harhailla, kuljeskella|||
v.|upota|upota (IL)|кануть|||||||
v.|upota|uppota|потонуть|||||||
v.|upota|uppota|тонуть|||||||
v.|upota|uppota|утонуть|||||||
v.|upottada|upo/tada, -tab, -t’ ~ -t’ii|топить|||||||
a.|upottaj|upotaj|топкий||upotaj koht|трясина||||
v.|uppoda|uppoda|затонуть|||||||
a.|upr’amij|upr’amij|упрямый|||||||
a.|ur’tunu|ur’tunu|сглаженный|||||||
a.|urad|urad, -an, -ad|бешенный|raivotautinen||||||
s.|urad|urad|дурак, дура|||||||
a. yhd.|uradpäivälline|urat/päiväl’iin’e|взбалмошный|||||||
a. yhd.|uradpäivälline|urat/päiväl’iin’e|шальной|||||||
s.|urn|urn|урна|||||||
s.|urod|urod|урод|||||||
s.|urok|urok|урок|||||||
s.|usad|usad|усы||usiin ke|усатый||||
s.|usad|usad|усы|||||||
s.|usadib|usad’b|усадьба|||||||
s.|ušerb|ušerb|ущерб|||||||
s.|üsk|üsk|ожапка|||||||
v.|uskaita|uskaata|сулить|||||||
v.|uskoda|usta ~ uskta|верить|uskoa||||||
s.|uskond|uskond|вера|uskonto||||||
s.|uskond|uskond|доверие|s.||||||
s.|uskond|uskond|поверье|||||||
a.|uskottav|uskotab|убедительный|||||||
v.|ut'ugoita|ut'uguuta|утюжить, заглаживать|||||||
s.|ut’ug|ut’ug|утюг|||||||
s.|ut’ugoičend|ut’uguučend|глажение|silitys||||||
v.|ut’užida|ut’užida|гладить|silittää||||||
adv.|uutasti|uutašt’i|снова, сначала||pesta uutašt’i|перемывать||||
a.|uuz’|uuz’|новый||uuden vuoden|новогодний||||
v.|uvažida|uvažida|уважать|||||||
s.|uvažind|uvažind|уважение|||||||
s.|uvert’uur|uvert’ur|увертюра|||||||
s.|uzl|uzl|свёрток|||||||
s.|uzlaine|uzla/an’e, -ažen, -št|узелок|||||||
s.|uzor|uzor|узор|||||||
s.|vacalleh|vacal’eze|плашмя|||||||
s.|vacc|vacc|живот|||||||
s.|vacc|vacc|живот||kova vacc|запор (живота)||||
s.|vacc|vacc|утроба, чрево|||||||
s.|vadd’|vad’d’ ~ bad’d’, -an, -ad (KTK)|бадья|amme||||||
s.|vagahaine|vagaha/an’e, -ažen, -št|младенец, грудной ребенок|vauva||||||
adv.|vägeh|vägehe|насилу|||||||
adv.|vägel|vägel|силой||tuoda vägel|затащить||||
adv.|vägel|vägel|поневоле|||||||
adv.|vägel|vägel|принудительно|||||||
adv.|vägel|vägel|силком|||||||
a.|vägev|vägev|силач|||||||
s.|vägi|vägi|мочь|||||||
s.|vägi|vägi|сила|||||||
s.|vägi|vägi|энергия|||||||
s.|vago|vago|гряда|vako||||||
s.|vagon|vagon, -an, -ad|вагон|vaunu||||||
a.|vähä|vähä|мало|||||||
adv.|vähä|väha ~ vähä|немного|||||||
adv.|vähäižil|vähääžiil|немножко||varaata vähääžiil|побаиваться||||
adv.|vähäižin|vähääžiin|мало-помалу|||||||
adv.|vähäižin|vähääžiin|помаленьку|||||||
adv.|vähäižin|vähääžiin|понемногу|||||||
a. yhd.|vähälsuolattu|vähäl/suolatud|малосольный|||||||
a. yhd.|vähänverine|vähän/ver’iin’e|малокровный|||||||
a.|vähäsanaine|väha/sanaan’e|замкнутый|||||||
a. yhd.|vähävägine|vähä/vägiin’e|слабосильный|||||||
a. yhd.|vähävezine|vähä/vez’iin’e|маловодный|||||||
adv.|vähemb|vähemb|менее, меньше|||||||
a.|vähemb|vähemb|меньший|||||||
a.|vähemb|vähemb|меньший||kaikiiš vähemb|минимальный||||
adv.|vähemb|vähemb|поменьше|||||||
v.|väheta|väheta|сократить|||||||
v.|väheta|väheta|уменьшать|||||||
a.|vahn|vahn|старый||ül’en vahn|престарелый||||
a.|vahn|vahn|старый|||||||
a.|vahnaine|vahna/an’e, -ažen, -št|стпренький|||||||
a.|vahnemb|vahn’emb|старший|||||||
a.|vahnennu|vahn’enu|устарелый|||||||
v.|vahneta|vahn’eta|отживать|||||||
v.|vahneta|vahn’eta|состариться|||||||
v.|vahneta|vahn’eta|стареть|||||||
